addressID,address
2737,calle de Joaquín Dicenta
2738,calle de Pablo Lafargue
2739,CL CASTO PLASENCIA
2740,calle María Martínez Oviol
2741,calle de Tracia
2742,calle de la del Manojo de Rosas
2743,calle Albatros
2744,calle Nuestra Señora de la Soledad
2745,"calle de Oviedo, 15"
2746,calle Tucurinca
2747,avenida de Pedro Diez
2748,"calle de Hilarión Eslava, 46"
2749,calle de Purchena
2750,calle Centeno
2751,calle de Godella
2752,calle de Faustino Cordón Bonet
2753,calle de Los Mesejo
2754,Barrio 12 de Octubre-Orcasur
2755,travesía de San Mateo
2756,calle Teresa López Valcárcel
2757,CL TOLEDO
2758,calle de Marcelo Usera
2759,CL BUENAVISTA
2760,calle de María Zayas
2761,CL PRIMAVERA
2762,"calle de San Bartolomé, 13"
2763,calle de Mota del Cuervo
2764,calle Germán Pérez Carrasco
2765,calle Lucano
2766,calle de Joaquín María López
2767,calle de Nuestra Señora del Perpetuo Socorro
2768,calle de la Maquinilla s/n
2769,calle Santa Comba
2770,calle de Valdebernardo
2771,calle de Carlota O’Neill
2772,calle del Lago Iseo
2773,CL DOCTOR ESQUERDO
2774,calle de Eugenia de Montijo
2775,"CL FERNANDEZ DE LOS RIOS, 27"
2776,calle de Gumersindo Azcárate
2777,calle Esteban de Arteaga
2778,calle Antonio Calvo
2779,calle de la Pilarica
2780,calle Blandón
2781,calle de Francisco José Arroyo
2782,calle Volver a Empezar
2783,"calle de la Paloma, 17"
2784,calle Isabel Méndez
2785,avenida de Daroca
2786,calle del Doctor Tolosa Latour
2787,"calle de la Infanta María Teresa, 7"
2788,calle de Tablada
2789,calle de Eduardo Rivas
2790,calle Marcelino Castillo
2791,calle Cereza
2792,calle de Polvoranca
2793,calle Vélez Blanco
2794,calle de Tomás Bretón
2795,calle de Guillén de Castro
2796,CL LUIS CABRERA
2797,calle de Villajimena
2798,calle del Poeta Blas de Otero
2799,calle de Pedro Antonio de Alarcón
2800,calle de Cazorla
2801,"CL PEÑUELAS, 43"
2802,"calle de la Cruz del Sur, 5"
2803,calle de San Juan de Mata
2804,CL ATOCHA
2805,calle de Aguilar del Río
2806,AV AMERICA
2807,De los Cerros s/n
2808,carretera de Vicálvaro a la Estación de O'donnell
2809,CL ANTONIO LOPEZ
2810,calle de San Nicomedes
2811,"calle de las Minas, 22"
2812,CL SAN JAIME
2813,"calle de Almansa, 54"
2814,calle de Melilla
2815,calle del Pinar de San José
2816,"calle de Francisco Sancha, 22"
2817,calle del Marqués de Toca
2818,CL LENGUAS
2819,buena vista s/n
2820,"CL TOMAS BRETON, 1"
2821,"calle de Covarrubias, 20"
2822,CL OÑA
2823,calle de Guatemala
2824,calle de Tánger
2825,calle de Villacañas
2826,"calle de José Ortega y Gasset, 45"
2827,calle de Sarria
2828,calle de Saturnino Tejera
2829,calle Virgen de las Nieves
2830,calle Altos de Cabrejas
2831,calle de Beire
2832,calle de Nuestra Señora de la Antigua
2833,avenida de la Verbena de la Paloma
2834,calle de las Minas
2835,"AV TALGO, 123"
2836,calle del Cristo de la Fe
2837,calle de Oña
2838,CL VITAL AZA
2839,calle San Valentín s/n
2840,Barrio Vinateros
2841,"calle del Poeta Joan Maragall, 51"
2842,"CL PORTALEGRE, 86"
2843,"CL TOLEDO, 130"
2844,calle del Cañón del Río Lobos
2845,plaza de Ribadeo
2846,calle de la Marquesa de Silvela
2847,calle de Alonso Cano s/n
2848,"calle de Almansa, 16"
2849,calle de la Vía
2850,calle del Talco
2851,"calle del Almendro, 22"
2852,"calle del Tambre, 21"
2853,"calle de Serrano, 215"
2854,TR HORNO DE LA MATA
2855,calle de la Fe
2856,"calle de Cronos, 20"
2857,calle Ordicia
2858,calle de Puentelarra
2859,calle Paulina Odiaga
2860,calle de San Máximo
2861,calle Saturnino Morán
2862,calle de Camilo José Cela
2863,PALOMERAS SURESTE
2864,CL TERUEL
2865,CL EMBAJADORES
2866,"CL CACTUS, 1"
2867,Barrio Campo de las Naciones-Corralejos
2868,CL VIRGEN DE LLUC
2869,calle de Seseña
2870,calle de Albaida
2871,calle Mirabel
2872,CL REINA
2873,calle Guacamayo
2874,"calle de San Secundino, 21"
2875,"calle de Gaztambide, 39"
2876,calle de Jesús Aprendiz
2877,calle de César Cort Botí
2878,CL ISLAS CABO VERDE
2879,plaza de la Marina Española
2880,calle de Calvo Asensio
2881,CL ASUNCION CASTELL
2882,"paseo de las Delicias, 85"
2883,calle Enrique Velasco
2884,calle de Francisco Medrano
2885,calle de García Luna
2886,calle de Rodezno
2887,calle de San Leopoldo
2888,"calle de Calvo Asensio, 4"
2889,CL SAN LEOPOLDO
2890,"CL GABRIELA MISTRAL, 8"
2891,"calle de la Cava Baja, 1"
2892,calle Chantada
2893,calle de las Magnolias
2894,calle Río Salado
2895,plaza Promesas
2896,"calle de César Cort Botí, 85"
2897,CL MARQUES DE URQUIJO
2898,"calle del General Díaz Porlier, 32"
2899,CL FRAY JOSE CERDEIRIÑA
2900,calle de Alto de la Sartenilla
2901,calle Julio Antonio
2902,calle de Aquitania
2903,calle de la Oca
2904,Barrio Ensanche de Vallecas - La Gavia
2905,"CL FERNANDO GARRIDO, 3"
2906,calle Abella
2907,calle Forges
2908,"calle de Aguilafuente, 31"
2909,calle del Divino Vallés
2910,calle de Angosta de los Mancebos
2911,"calle de Bravo Murillo, 297"
2912,CL PONZANO
2913,"calle de Luchana, 18"
2914,calle de Benicarló
2915,calle Arte Pop
2916,calle Alberto Palacios
2917,calle PARCELA RC.7.11.5. s/n
2918,"calle Teresa López Valcárcel, 12"
2919,"Emilio Muñoz, 47"
2920,avenida de las Suertes
2921,calle de la Hierbabuena
2922,calle de la Marroquina
2923,"calle de Núñez de Balboa, 115"
2924,CL JACOBINIA
2925,"calle del Monasterio de Sobrado, 6"
2926,plaza de Cataluña
2927,CL MANUEL GARCIA
2928,calle Ángel Ripoll s/n
2929,"calle de Santa Clara, 10"
2930,calle Manuel Muiño Arroyo
2931,"calle de la Marroquina, 26"
2932,CL SAN LUCAS
2933,Plazuela de los Artesanos
2934,"calle de Núñez de Balboa, 69"
2935,avenida de Carabanchel Alto
2936,CL SANTA JULIANA
2937,calle de Soledad Cazorla
2938,calle Alcázar de San Juan
2939,"calle de Francisco Silvela, 19"
2940,"calle Alcalá, 489"
2941,CL MARQUES DE LOZOYA
2942,calle del Lucero
2943,"calle de Fomento, 14"
2944,calle de Villasandino
2945,paseo de los Olivos
2946,"avenida de Menéndez Pelayo, 79"
2947,calle San Antonio de Padua s/n
2948,calle del Rollo
2949,calle Principal
2950,calle Pilar Andrade
2951,calle de Nuestra Señora de la Luz
2952,"AV PIO XII, 92"
2953,calle de Tarragona s/n
2954,"calle de Sofía, 58"
2955,calle de Ramón Pérez de Ayala
2956,"calle SANTIAGO DE COMPOSTELA, 92"
2957,CL SAN LAZARO
2958,"calle de la Palma, 8"
2959,CL CARLOS AURIOLES
2960,calle Francisco Rioja
2961,CL DONATO BAÑARES
2962,calle Conrado del Campo
2963,calle de Manresa
2964,calle Alzina
2965,CL CONDE RGUEZ S PEDRO
2966,calle del Zodiaco
2967,calle Pico de los Artilleros
2968,CL SAMBARA
2969,CL PRINCIPE DE VERGARA
2970,calle de Julia Mediavilla
2971,calle del Capitán Blanco Argibay s/n
2972,calle de Rosalía de Castro
2973,avenida de la Gran Vía del Sureste
2974,"paseo Olivos, Madrid"
2975,calle Matachel
2976,calle Zaratán
2977,calle de Regina Álvarez
2978,Barrio Butarque
2979,calle de Olid
2980,calle de la Virgen de Lourdes
2981,CL MARIA MERCEDES DE BORBON
2982,CL LEONOR GONGORA
2983,calle de San Mateo
2984,calle del Pelicano
2985,"calle del Monte Esquinza, 9"
2986,Barrio Rosas
2987,"calle de Don Ramón de la Cruz, 64"
2988,calle del Puerto de Arlabán
2989,calle Agustín de Iturbide
2990,"calle Emigrantes, 18"
2991,plaza de las Peñuelas
2992,calle de las Navas de Tolosa
2993,calle de Zúrich
2994,calle de Gandía
2995,calle del Lago Constanza
2996,"CL MIRA EL RIO, 13"
2997,Barrio Ambroz
2998,calle de la Galería de Robles
2999,del Águila
3000,"calle del Águila, 14"
3001,"ronda de Atocha, 33"
3002,calle Tramontana
3003,calle de la Sierpe
3004,calle Canoa
3005,calle de Guillermo de Osma
3006,calle de Juan Duque
3007,"avenida del General Perón, 80"
3008,plaza de las Cortes
3009,calle Puebla de Sanabria
3010,calle de San Secundino
3011,calle Virgen de las Viñas
3012,calle de Santiago el Verde
3013,calle del Gallo
3014,calle de María Teresa Sáenz de Heredia
3015,calle de Urgel
3016,AV PADRE CIPRIANO
3017,calle de las Cañas
3018,calle de Ministriles
3019,"calle Matachel, 20"
3020,"calle Mendívil, 44"
3021,calle de Antonio Arias s/n
3022,"calle de la Pirra, Madrid, 14"
3023,CL AGUILA
3024,"calle de Diego de León, 29"
3025,calle de la Huerta del Bayo
3026,calle Padre Gregorio Céspedes
3027,calle Vilches
3028,"calle de Vallehermoso, 52"
3029,CL VILLAGARCIA
3030,calle de la Forsitia
3031,calle de Eloy Gonzalo s/n
3032,"calle de Lombía, 5"
3033,calle de Rafael Bergamín
3034,CL FUMISTERIA
3035,"calle de los Sagrados Corazones, 5"
3036,calle Veleta
3037,CL MIRA EL SOL
3038,calle de la Virgen de la Fuencisla
3039,CL JUAN DUQUE
3040,CL PINTOR ANTONIO SAURA
3041,"calle del Padre Damián, 43"
3042,calle Poema Sinfónico
3043,calle del Duque de Sesto s/n
3044,CL SANTA ANA
3045,CL SEÑORES DE LUZON
3046,calle de Campezo
3047,CL PERIANA
3048,calle Transversal Sexta
3049,"CL YECORA, 10"
3050,CL MARQUES DE AHUMADA
3051,calle Carballino
3052,calle de Nicolás Usera
3053,calle de Bolarque
3054,calle de Isabel la Católica
3055,calle Cinco Lagunas
3056,calle del Espejo
3057,calle Eibar s/n
3058,calle de Manuel González Longoria
3059,calle de Pardo Bazán
3060,calle de Fresnedillas
3061,calle Eibar
3062,calle Ariel
3063,calle de Darío Aparicio
3064,calle de Churruca
3065,calle del Tambre
3066,avenida Casa Quemada
3067,"avenida del Talgo, 127"
3068,calle Virgen de los Rosales
3069,calle de Antonia Ruiz Soro
3070,"calle de Cea Bermúdez, 48"
3071,avenida de Filipinas
3072,"calle de Ayala, 7"
3073,CL PRADILLO
3074,"calle de Núñez de Balboa, 22"
3075,calle de Lepanto
3076,calle de la Colegiata
3077,carretera de Húmera
3078,calle de Francisco Altimiras
3079,calle de Antonio Maura
3080,"CL LUNA, 20"
3081,"calle Arturo Soria, 161"
3082,calle de Manuela Malasaña
3083,plaza de la Beata María Ana de Jesús
3084,calle del Sándalo
3085,calle de Jesús y María
3086,avenida del Presidente Carmona
3087,avenida del Arroyo del Santo
3088,calle de Lagasca 146bis s/n
3089,calle peguerinos
3090,calle de San Cayetano
3091,calle Madrigal
3092,"paseo de La Habana, 20"
3093,"calle del General Pardiñas, 95"
3094,calle Gabriel Lobo
3095,CL RISCOS DE POLANCO
3096,"calle de Mercedes Fórmica, 33"
3097,calle del Andarríos
3098,calle de Joaquín Costa
3099,"calle de Fuencarral, 15"
3100,"calle de Blasco de Garay, 59"
3101,calle de Juan de la Cierva
3102,calle de María de las Mercedes de Borbón
3103,"calle de San Nazario, 12"
3104,"calle de Cervantes, 22"
3105,"calle de Viriato, 39"
3106,"avenida de Camilo José Cela, 7"
3107,"calle del Doctor Zamenhof, 22"
3108,calle Lamiaco s/n
3109,"calle de la Alameda, 5"
3110,calle del Rodio
3111,calle de la Reina Mercedes
3112,calle de Emilio Carrere
3113,calle Otoño
3114,calle de Magallanes
3115,calle Alcalde Henche de la Plata
3116,avenida de Europa
3117,calle de los Abades
3118,calle de Zaragoza
3119,calle de Chapinería
3120,PZ MANUEL RODRIGO
3121,CL AMALIA
3122,ronda de Sobradiel
3123,calle del Valle de Toranzo
3124,calle del Marqués de Lozoya
3125,calle de las Orquídeas
3126,calle del Galeón
3127,Virgen de los Rosales
3128,calle de Celeste
3129,calle de Porfirio
3130,calle de Sigüenza
3131,CL SAN TELMO
3132,calle de Hermenegilda Martínez
3133,"calle de Virgen de Lluc, 38"
3134,calle de Santiago de Compostela
3135,calle del Carril de los Caleros
3136,calle Antonio Prieto
3137,calle la Pinilla
3138,PZ CASTILLA
3139,camino de Ganapanes
3140,"calle del Conde de Peñalver, 34"
3141,"calle de Hinojosa del Duque, 15"
3142,"calle del Buen Gobernador, 9"
3143,calle del Vizconde de Matamala
3144,calle de Virgen de Lluc
3145,calle del Condado de Treviño
3146,calle de Nieremberg
3147,calle del Conde de las Posadas
3148,CL SOMBRERETE
3149,calle Frascuelo
3150,"calle de José Ortega y Gasset, 5"
3151,"calle de Valdecanillas, 88"
3152,"calle de Ajofrín, 18"
3153,"calle de Goya, 30"
3154,calle Arascués
3155,"calle de Virgen de Lluc, 20"
3156,"avenida de Guadalajara, 75"
3157,"plaza Virgen del Romero, 7"
3158,"calle de Gutierre de Cetina, 14"
3159,"CL GENERAL CASTAÑOS, 7"
3160,CL SANTA ENGRACIA
3161,calle de Martín Martínez
3162,"calle de Santa Felicidad, 28"
3163,"avenida de Guadalajara, 53"
3164,"calle Miguel de la Iglesia, 1"
3165,"calle de Telémaco, 26"
3166,"calle de San Emilio, 63"
3167,calle del Castillo de Simancas
3168,de la Fuente del Berro
3169,calle de Miguel Yuste
3170,plaza de Manuel Becerra
3171,"calle Provisional Berrocales Ochenta y Uno, 10"
3172,CL AUGUSTO GONZALEZ BESADA
3173,"Madera, 32"
3174,"calle de la Palma, 54"
3175,Carrera de San Francisco
3176,"CL CANTABRIA, 33"
3177,calle de María Alonso
3178,"calle de Medellín, 10"
3179,Chueca - Justicia
3180,calle de Estocolmo
3181,"calle de Toledo, 176"
3182,calle de El Españoleto s/n
3183,"calle del General Pardiñas, 44"
3184,"calle Prov Los Berrocales 111, 1"
3185,"calle del Barquillo, 36"
3186,CL GARCIA DE PAREDES
3187,calle de Arturo Baldasano
3188,"calle de las Azucenas, 87"
3189,calle de San Joaquín
3190,"calle Marqués de Monteagudo, 21"
3191,calle Prudencio Álvaro
3192,calle del Alcalde Luis Silvela
3193,"Cerro del Campo, 31"
3194,calle Cascanueces
3195,calle de Orcasitas
3196,"calle Alejandro Ferrant, 26"
3197,calle del Arroyo
3198,"Tarragona, 1"
3199,avenida de Nuestra Señora de Valvanera
3200," Alonso Cano, 68"
3201,"Juan Pérez Zuñiga, 18"
3202,"calle General Pardiñas, 83"
3203,"CL SANTISIMA TRINIDAD, 6"
3204,calle de la Bahía de Santander
3205,"calle de Moreno Nieto, 16"
3206,calle de Ariza
3207,calle de Malcampo
3208,calle de Juan de Arespacochaga y Felipe
3209,callejón del Mellizo
3210,plaza de José Moreno Villa
3211,calle de Valdetorres de Jarama
3212,pasaje Santa Felicidad
3213,"calle Cantalejo, 19"
3214,calle Azagra
3215,calle Gutiérrez Canales
3216,calle de Benito de Castro
3217,"calle de las Islas de Cabo Verde, 74"
3218,calle de Jordán
3219,"calle General Oraá, 9"
3220,calle del Quince de Agosto
3221,calle de Calatorao
3222,"calle de Mesena, 82"
3223,calle de Jesús del Gran Poder
3224,calle Tomelloso
3225,"calle Doctor Guiu, 57"
3226,"calle de Sánchez Pacheco, 72"
3227,"calle Simpatía, 11"
3228,"calle Gral. Pardiñas, 35"
3229,"calle Montejurra, 5"
3230,"calle de Llodio, 4"
3231,"calle José Abascal, 57"
3232,calle de la Virgen de los Rosales
3233,"Juan de Austria, 11"
3234,"calle Andrés Mellado, 90"
3235,"calle Parcela 6.18.2 Etapa, 3"
3236,calle la Ilíada
3237,"calle de Bueso de Pineda, 76"
3238,"calle Provisional Berrocales Setenta y Nueve, 28"
3239,calle de Jacometrezo
3240,calle de los Hermanos Carpi
3241,"calle del Valle de Toranzo, Madrid"
3242,"Juan de Vera, 13"
3243,calle de Guisona
3244,calle de Calahorra
3245,calle Alcalde López Casero
3246,"calle de Federico Agustí, 5"
3247,"de las Fuerzas Armadas, 328"
3248,calle de San Mariano
3249,plaza del Pintor Lucas
3250,calle de Santa Genoveva
3251,calle de Arapiles
3252,calle Guecho
3253,calle del Doctor Gómez Ulla
3254,calle De Hontanares
3255,calle Continente
3256,calle de San Felipe
3257,calle de Braulio Gutiérrez
3258,"calle de la Salud, 15"
3259,"calle Jordán, 13"
3260,calle de Loreto y Chicote
3261,calle Puerto del Pico
3262,CL GOYA
3263,"calle de Nicasio Gallego, 13"
3264,"avenida Mayorazgo, 34"
3265,avenida de Brasilia
3266,calle de Tetuán
3267,calle de Ceuta
3268,calle Lamiaco
3269,"calle Bergantín, 7"
3270,"Fucar, 5"
3271,plaza Virgen del Romero
3272,calle de la Villa de Churriana
3273,calle de Santurce
3274,calle de Roma
3275,calle de Quevedo
3276,Barrio Campamento
3277,avenida de los Prunos
3278,"paseo de la Castellana, 128"
3279,calle del Montserrat
3280,calle del Príncipe Carlos
3281,calle de Argüeso
3282,avenida de las Piceas
3283,calle de Rafael de la Hoz
3284,calle de los Labradores
3285,de Arespacochaga y Felipe
3286,calle de San Claudio
3287,del Callao
3288,calle María Domingo
3289,calle de Salasierra
3290,calle Venta Vieja
3291,CL GABINO JIMENO
3292,calle de Eduardo Chillida
3293,calle Polibea
3294,calle de Guadalajara
3295,calle de Juan Pérez Zúñiga
3296,calle de Dolores Romero
3297,calle de Julián Rabanedo
3298,calle San Herculano
3299,"calle Alcalá, 193"
3300,calle de Nuestra Señora de Araceli
3301,plaza de San Miguel
3302,calle del Concejal Francisco José Jiménez Martín
3303,calle de Camarena
3304,"alameda del Valle, 22"
3305,"calle Martín Muñoz de las Posadas, 7"
3306,plaza de Olavide s/n
3307,calle del Fósforo
3308,CL SERRANO ANGUITA
3309,calle del Marqués de Zafra
3310,calle de José Arcones Gil
3311,"calle de San Vicente Ferrer, 20"
3312,calle de Puenteareas
3313,Calle de Lagasca
3314,calle de la Ribera del Manzanares
3315,calle Guarnicioneros
3316,"calle de Hermosilla, 121"
3317,"CL ESCUADRA, 13"
3318,calle de Umbría
3319,calle de Cercis
3320,"calle del General Díaz Porlier, 99"
3321,calle del Marqués de Portugalete
3322,"calle del General Pardiñas, 82"
3323,calle de Albares de la Ribera
3324,calle del Apóstol Santiago
3325,paseo del Zurrón
3326,calle de Bárbara de Braganza
3327,calle Juan Zofío
3328,calle Caribe
3329,avenida de Palomeras
3330,calle Valentín Llaguno
3331,calle del Pinzón
3332,plaza de Puerto de la Cruz
3333,calle de Mesonero Romanos
3334,avenida Gran Vía del Este
3335,"calle de El Españoleto, 11"
3336,calle de María Antonia
3337,CL MONASTERIO DE LAS HUELGAS
3338,"calle de la Palma, 18"
3339,"calle de la Lonja de la Seda, 27"
3340,calle de Luisa Andrés
3341,AV GRAN VIA DEL ESTE
3342,calle de Peña de Francia
3343,calle de Vicenta Jiménez
3344,CL FRESNO DE CANTESPINO
3345,CL VELAZQUEZ
3346,calle Invencibles
3347,calle Valderrobres
3348,calle de Arganda
3349,calle de Bernardino Obregón
3350,calle de Zaldívar
3351,"Libertad, 11"
3352,"calle de José Antonio Rebolledo y Palma, 20"
3353,"calle del Pintor Ignacio de Zuloaga, 12"
3354,"calle de Laponia, 29"
3355,"calle de Berrocal, 52"
3356,calle de Eduardo Barreiros
3357,"avenida del Euro, 27"
3358,"calle de la Mezquita de Córdoba, 2"
3359,"calle de Berrocal, 56"
3360,calle San Remigio
3361,"avenida de El Ferrol, 2"
3362,"calle Corral de Almaguer, 12"
3363,calle Julio Calvo
3364,calle Cangas de Onís
3365,calle del Halcón
3366,calle Corregidor Rodrigo Rodríguez
3367,calle de Sierra Gádor
3368,calle de Almería
3369,calle de Castrojeriz
3370,calle de Santa Cruz de Mudela
3371,"CL TOTANA, 42"
3372,"CL GENERAL ALVAREZ DE CASTRO, 3"
3373,CL SANTA AGUEDA
3374,Valdeacederas
3375,"calle de Isabel Clara Eugenia, 62"
3376,calle Castro de Oro
3377,calle de Aizgorri
3378,"avenida de Pablo Iglesias, 24"
3379,calle del Hierro
3380,avenida de Betanzos
3381,CO MILITAR CUATRO VIENTOS
3382,CL SIMCA
3383,calle de Andrés Borrego
3384,calle de Luis Lopez
3385,calle de Juan de Juanes
3386,CL FRANCOS RODRIGUEZ
3387,travesía del Conde Duque s/n
3388,calle Marquesa de Argüeso
3389,CL ZURBARAN
3390,calle Luis Missón
3391,calle de Antonio de Leyva
3392,calle de Sangenjo
3393,calle de Teresa Maroto
3394,Lavapies-Embajadores
3395,calle del Corregidor Diego de Valderrábano
3396,CL ALFREDO MARQUERIE
3397,calle de Campezo s/n
3398,calle de Elvira Barrios
3399,calle de la Flor de Lis s/n
3400,calle Acamar
3401,calle de Puerto Rico
3402,"calle de Manuel González Longoria, 8"
3403,calle de Valcarlos s/n
3404,PZ REPUBLICA ARGENTINA
3405,calle de Alonso Núñez
3406,calle de Julián Zugazagoitia
3407,"calle de Felipe III, 6"
3408,Lavapies Embajadores
3409,calle de Antonia Calvo
3410,calle del Archiduque Alberto
3411,calle de la Alegría de la Huerta
3412,avenida del Camino de Santiago
3413,calle de la Flor de Lis
3414,CL ZALAMEA
3415,calle Peña Rubia
3416,"paseo de San Francisco de Sales, 15"
3417,calle Víctor González
3418,calle de Roa
3419,CL RODRIGUEZ SAN PEDRO
3420,calle de Gallur
3421,"calle de Valverde, 18"
3422,calle Calcio
3423,calle de Anoeta
3424,calle de Mozart
3425,CL BLASCO DE GARAY
3426,CL ZARATAN
3427,"calle de Antonio López, 139"
3428,calle de Vegafría
3429,calle Campotéjar
3430,MAGALLANES
3431,"PZ MANOLETE, 5"
3432,"CL PRINCIPE DE VERGARA, 28"
3433,calle de los Yébenes
3434,calle de Antonio Casero
3435,"calle de Evaristo San Miguel, 13"
3436,CL MOLINS DE REY
3437,"calle de María Juana, 14 B"
3438,calle de las Trompas
3439,calle de Jaime el Conquistador
3440,avenida Real
3441,calle Motilla del Palancar
3442,calle de la Infanta Mercedes s/n
3443,"calle de Jesús del Valle, 28"
3444,"calle de Santa Teresa, 14"
3445,calle de Berrocal
3446,calle Protogina
3447,calle del Arroyo del Olivar
3448,calle Andrómeda
3449,CL ZURBANO
3450,plaza de Santo Domingo
3451,calle del Radio
3452,plaza Sierra De Magina
3453,calle de Peña Gorbea
3454,"plaza de los Mostenses, 5"
3455,"avenida Provisional Ahijones Berrocales Cuatro, 85"
3456,"plaza Marqués de Salamanca, 11"
3457,calle del Cañaveral
3458,plaza de Gabriel Miró
3459,calle de Sierra Salvada
3460,calle de los Pinillas
3461,"calle Bravo Murillo, 335"
3462,calle de San Cipriano
3463,calle Neguilla
3464,"calle del Jardín de la Duquesa, 19"
3465,calle de Quintiliano
3466,A-6
3467,calle de Gonzalo Herrero
3468,avenida de Francisco Pi y Margall
3469,CL VINAROZ
3470,vereda de la Cebolla s/n
3471,"calle de Aguarón, 31"
3472,"calle Leopoldo Alas Clarín, 2"
3473,calle de Nájera
3474,calle de Amorebieta
3475,camino de Perales
3476,calle Carlina
3477,calle de Rosa de Silva
3478,avenida de Las Águilas
3479,"calle Germán Pérez Carrasco, 40"
3480,calle de Tembleque
3481,"calle Esperanza Sánchez Carrascosa, 45"
3482,calle Isla de Tavira
3483,"AV BETANZOS, 74"
3484,calle de Sierra Carbonera
3485,calle de las Islas Gilbert
3486,"calle Carretera, 27"
3487,calle Luis de la Torre
3488,calle de Antonio Salvador
3489,calle de Alejandro Sánchez
3490,calle de Bruno Abúndez
3491,camino del Barrial
3492,calle de Gomeznarro
3493,"calle de Pelayo, 8"
3494,"calle Azofra, 24"
3495,plaza del General Vara de Rey
3496,avenida de El Ferrol
3497,calle de Argos
3498,calle de Álava
3499,calle Alondra
3500,calle de Asura
3501,"calle Sauco, 19"
3502,"calle Pleyades - Ana Teresa, 8"
3503,calle de Antonio López Torres
3504,"calle de la Caridad, 20"
3505,calle de las Normas
3506,calle de Agustín de Betancourt
3507,"calle de Ruiz, 28"
3508,calle Río San Pedro
3509,calle de Antonio
3510,calle de Dionisio Ridruejo
3511,calle de Tomás García
3512,calle de Getafe
3513,calle Provisiones
3514,calle del Corindón
3515,calle de Mariano Benlliure
3516,calle de Rafael Villa
3517,calle de Portalegre
3518,"calle Alfar, 7"
3519,avenida de Niceto Alcalá Zamora
3520,calle de Jerónima Llorente
3521,calle del Real Betis
3522,CL DUQUESA DE CASTREJON
3523,"calle de Julián Camarillo, 47 A"
3524,"calle del Doctor Esquerdo, 22"
3525,calle de Sierra Elvira
3526,CL JUAN PORTAS
3527,CL VILLACARRILLO
3528,calle de Canapiare
3529,paseo de la Chopera
3530,CL ARTURO SORIA
3531,calle de Gonzalo de Berceo
3532,de Rafael Villa
3533,calle Buendía
3534,calle Magín Calvo
3535,CL SANTA SUSANA
3536,calle Santiago Rusiñol
3537,calle de Francisco Suárez
3538,calle de Pegaso
3539,calle del Capitán Salazar Martínez
3540,"calle de Espartinas, 7"
3541,paseo de la Ermita del Santo
3542,calle del Maestro Alonso
3543,"calle Fuentemilanos, 5"
3544,"calle de Ribadavia, 14"
3545,calle de Úbeda s/n
3546,"calle de Martí, 4"
3547,"CL ESTAFETA, 25"
3548,"calle de Juan Bravo, 66"
3549,"calle del León, 10"
3550,"CL ILUSTRACION, 19"
3551,calle Diego Manchado
3552,calle Campotéjar s/n
3553,calle de Zazuar
3554,calle de García de Paredes s/n
3555,calle de Ruiz de Alarcón
3556,calle de Santa Alicia
3557,calle la Española
3558,calle de Noblejas
3559,avenida de Valladolid
3560,calle Thader
3561,calle de Mira el Río Baja
3562,calle de Monseñor Oscar Romero
3563,CL FRANCISCO RICCI
3564,calle María Moliner
3565,calle Cristo de la Victoria
3566,calle de Calahorra s/n
3567,calle Alfaro
3568,calle de la Sierra de Meira
3569,calle de Luis Jiménez de Asúa
3570,calle de Puñonrostro
3571,calle de Leonor de la Vega
3572,calle de José Bergamín
3573,calle del Jazmín
3574,calle de Anastasia López
3575,calle Sierra Aitana
3576,calle del Poeta Esteban de Villegas
3577,calle Leopoldo Alas Clarín
3578,calle del Puerto de la Bonaigua
3579,"calle del Amparo, 91"
3580,"calle del Marqués de Santa Ana, 4"
3581,calle Fornillos
3582,"calle de Carretas, 33"
3583,calle de Joaquín Lorenzo
3584,calle de Alicún
3585,calle Dobla
3586,"calle del Idioma Esperanto, 20"
3587,calle de los Faisanes
3588,calle de Fuente del Saz s/n
3589,calle del Gladiolo
3590,calle Monte de Montjuich
3591,avenida Badajoz
3592,calle Sardineta
3593,calle Sequeros
3594,calle del Vesubio
3595,calle León Bonnat
3596,calle Sierra de Gor
3597,calle de Pirra
3598,calle de Sambara
3599,avenida de Celio Villalba
3600,calle Embalse de Navacerrada
3601,calle San Basilio
3602,calle Padre José María
3603,travesía de Trifón Pedrero
3604,calle de la Cal
3605,calle Piqueñas
3606,Velazquez
3607,calle de Maqueda
3608,camino de la Zarzuela
3609,calle de Juan Español
3610,calle de Carrero Juan Ramón
3611,calle Eider
3612,"calle del Salitre, 38"
3613,"calle de Santa Engracia, 78"
3614,calle de Andorra
3615,"calle del General Pardiñas, 42"
3616,calle de Alfarnate
3617,calle Arte Expresionista
3618,CL ORENSE
3619,CL ALONSO NUÑEZ
3620,CL MONROY
3621,calle de José Donoso
3622,calle de Julián Hernández
3623,"calle San Lamberto, 19"
3624,calle Lagartera
3625,CL SANTURCE
3626,calle de Jordi Solé Tura
3627,calle del Puerto de Balbarán
3628,calle de Juan Montalvo
3629,calle de Tribulete
3630,calle Jabirú
3631,Barrio Hellín
3632,calle Doctor Iglesias Fernández
3633,ronda del Sur
3634,"calle de Velarde, 18"
3635,calle Adora
3636,calle de San Jenaro
3637,calle del Puerto Canfranc
3638,"calle de Guzmán el Bueno, 117"
3639,calle de Arturo Soria s/n
3640,calle de Aceuchal
3641,calle de Pascual Rodríguez
